TIME,GEO,UNIT,Value,Flag and Footnotes
2016,"Erzurum, Erzincan, Bayburt",Million euro,"7,045.02",
2016,"Agri, Kars, Igdir, Ardahan",Million euro,"4,971.21",
2016,Ortadogu Anadolu,Million euro,"18,481.71",
2016,"Malatya, Elazig, Bingöl, Tunceli",Million euro,"10,171.94",
2016,"Van, Mus, Bitlis, Hakkari",Million euro,"8,309.77",
2016,Güneydogu Anadolu,Million euro,"41,791.64",
2016,"Gaziantep, Adiyaman, Kilis",Million euro,"17,015.64",
2016,"Sanliurfa, Diyarbakir",Million euro,"14,683.24",
2016,"Mardin, Batman, Sirnak, Siirt",Million euro,"10,092.76",
2017,European Union - 27 countries (from 2020),Million euro,"13,076,041.82",
2017,Belgium,Million euro,"445,050.10",
2017,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,Million euro,"82,314.49",
2017,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,Million euro,"82,314.49",
2017,Vlaams Gewest,Million euro,"260,643.35",
2017,Prov. Antwerpen,Million euro,"85,100.52",
2017,Prov. Limburg (BE),Million euro,"27,852.67",
2017,Prov. Oost-Vlaanderen,Million euro,"54,308.23",
2017,Prov. Vlaams-Brabant,Million euro,"48,166.77",
2017,Prov. West-Vlaanderen,Million euro,"45,215.16",
2017,Région wallonne,Million euro,"101,901",
2017,Prov. Brabant wallon,Million euro,"18,178.64",
2017,Prov. Hainaut,Million euro,"32,997.59",
2017,Prov. Liège,Million euro,"30,787.02",
2017,Prov. Luxembourg (BE),Million euro,"6,846.85",
2017,Prov. Namur,Million euro,"13,090.90",
2017,Extra-Regio NUTS 1,Million euro,191.26,
2017,Extra-Regio NUTS 2,Million euro,191.26,
2017,Bulgaria,Million euro,"52,531.26",
2017,Severna i yugoiztochna Bulgaria,Million euro,"19,896.28",
2017,Severozapaden,Million euro,"3,540.12",
2017,Severen tsentralen,Million euro,"4,050.61",
2017,Severoiztochen,Million euro,"5,543.28",
2017,Yugoiztochen,Million euro,"6,762.27",
2017,Yugozapadna i yuzhna tsentralna Bulgaria,Million euro,"32,634.98",
2017,Yugozapaden,Million euro,"25,287.10",
2017,Yuzhen tsentralen,Million euro,"7,347.88",
2017,Czechia,Million euro,"194,132.91",
2017,Cesko,Million euro,"194,132.91",
2017,Praha,Million euro,"51,888.71",
2017,Strední Cechy,Million euro,"22,455.76",
2017,Jihozápad,Million euro,"19,109.20",
2017,Severozápad,Million euro,"14,268.07",
2017,Severovýchod,Million euro,"22,780.23",
2017,Jihovýchod,Million euro,"27,655.30",
2017,Strední Morava,Million euro,"18,070.69",
2017,Moravskoslezsko,Million euro,"17,904.95",
2017,Denmark,Million euro,"294,808.16",
2017,Danmark,Million euro,"291,400.10",
2017,Hovedstaden,Million euro,"120,180.22",
2017,Sjælland,Million euro,"29,174.64",
2017,Syddanmark,Million euro,"55,445.69",
2017,Midtjylland,Million euro,"61,143.11",
2017,Nordjylland,Million euro,"25,456.44",
2017,Extra-Regio NUTS 1,Million euro,"3,408.22",
2017,Extra-Regio NUTS 2,Million euro,"3,408.22",
2017,Germany (until 1990 former territory of the FRG),Million euro,"3,267,160",
2017,Baden-Württemberg,Million euro,"497,266.55",e
2017,Stuttgart,Million euro,"212,966.29",e
2017,Karlsruhe,Million euro,"121,424.94",e
2017,Freiburg,Million euro,"84,334.80",e
2017,Tübingen,Million euro,"78,540.53",e
2017,Bayern,Million euro,"605,804.85",e
2017,Oberbayern,Million euro,"268,846.47",e
2017,Niederbayern,Million euro,"47,935.81",e
2017,Oberpfalz,Million euro,"46,164.86",e
2017,Oberfranken,Million euro,"40,020.88",e
2017,Mittelfranken,Million euro,"77,429.61",e
2017,Unterfranken,Million euro,"52,641.35",e
2017,Schwaben,Million euro,"72,765.88",e
2017,Berlin,Million euro,"140,810.88",e
2017,Berlin,Million euro,"140,810.88",e
2017,Brandenburg,Million euro,"70,632.55",e
2017,Brandenburg,Million euro,"70,632.55",e
2017,Bremen,Million euro,"32,389.56",e
2017,Bremen,Million euro,"32,389.56",e
2017,Hamburg,Million euro,"116,455.70",e
2017,Hamburg,Million euro,"116,455.70",e
2017,Hessen,Million euro,"280,057.53",e
2017,Darmstadt,Million euro,"201,091.91",e
2017,Gießen,Million euro,"35,142.11",e
2017,Kassel,Million euro,"43,823.49",e
2017,Mecklenburg-Vorpommern,Million euro,"44,167.45",e
2017,Mecklenburg-Vorpommern,Million euro,"44,167.45",e
2017,Niedersachsen,Million euro,"288,121.77",e
2017,Braunschweig,Million euro,"74,247.20",e
2017,Hannover,Million euro,"80,294.88",e
2017,Lüneburg,Million euro,"46,323.30",e
2017,Weser-Ems,Million euro,"87,256.39",e
2017,Nordrhein-Westfalen,Million euro,"679,215.30",e
2017,Düsseldorf,Million euro,"210,174.09",e
2017,Köln,Million euro,"185,599.90",e
2017,Münster,Million euro,"85,748.19",e
2017,Detmold,Million euro,"75,986.91",e
2017,Arnsberg,Million euro,"121,706.21",e
2017,Rheinland-Pfalz,Million euro,"140,184.77",e
2017,Koblenz,Million euro,"48,834.39",e
2017,Trier,Million euro,"15,793.65",e
2017,Rheinhessen-Pfalz,Million euro,"75,556.73",e
2017,Saarland,Million euro,"35,370.14",e
2017,Saarland,Million euro,"35,370.14",e
2017,Sachsen,Million euro,"121,865.57",e
2017,Dresden,Million euro,"48,410.34",e
2017,Chemnitz,Million euro,"40,388.32",e
2017,Leipzig,Million euro,"33,066.90",e
2017,Sachsen-Anhalt,Million euro,"60,945.58",e
2017,Sachsen-Anhalt,Million euro,"60,945.58",e
2017,Schleswig-Holstein,Million euro,"92,624.78",e
2017,Schleswig-Holstein,Million euro,"92,624.78",e
2017,Thüringen,Million euro,"61,246.99",e
2017,Thüringen,Million euro,"61,246.99",e
2017,Estonia,Million euro,"23,833.61",
2017,Eesti,Million euro,"23,833.61",
2017,Eesti,Million euro,"23,833.61",
2017,Ireland,Million euro,"296,925.22",
2017,Éire/Ireland,Million euro,"296,925.22",
2017,Northern and Western,Million euro,"24,584.55",
2017,Southern,Million euro,"117,312.62",
2017,Eastern and Midland,Million euro,"155,028.04",
2017,Greece,Million euro,"176,903.37",
2017,Attiki,Million euro,"84,535.17",
2017,Attiki,Million euro,"84,535.17",
2017,"Nisia Aigaiou, Kriti",Million euro,"17,178.01",
2017,Voreio Aigaio,Million euro,"2,433.49",
2017,Notio Aigaio,Million euro,"5,920.14",
2017,Kriti,Million euro,"8,824.38",
2017,Voreia Ellada,Million euro,"39,011.26",
2017,"Anatoliki Makedonia, Thraki",Million euro,"6,806.94",
2017,Kentriki Makedonia,Million euro,"24,036.54",
2017,Dytiki Makedonia,Million euro,"4,297.51",
2017,Ipeiros,Million euro,"3,870.26",
2017,Kentriki Ellada,Million euro,"36,178.93",
2017,Thessalia,Million euro,"8,918.03",
2017,Ionia Nisia,Million euro,"3,049.68",
2017,Dytiki Ellada,Million euro,"7,838.24",
2017,Sterea Ellada,Million euro,"8,312.82",
2017,Peloponnisos,Million euro,"8,060.16",
2017,Spain,Million euro,"1,161,867",
2017,Noroeste (ES),Million euro,"96,213.28",
2017,Galicia,Million euro,"60,394.62",
2017,Principado de Asturias,Million euro,"22,592.41",
2017,Cantabria,Million euro,"13,226.25",
2017,Noreste (ES),Million euro,"133,120.80",
2017,País Vasco,Million euro,"69,658.18",
2017,Comunidad Foral de Navarra,Million euro,"19,528.83",
2017,La Rioja,Million euro,"8,294.95",
2017,Aragón,Million euro,"35,638.84",
2017,Comunidad de Madrid,Million euro,"222,027.60",
2017,Comunidad de Madrid,Million euro,"222,027.60",
2017,Centro (ES),Million euro,"115,477.34",
2017,Castilla y León,Million euro,"56,051.33",
2017,Castilla-la Mancha,Million euro,"39,891.67",
2017,Extremadura,Million euro,"19,534.34",
2017,Este (ES),Million euro,"360,645.20",
2017,Cataluña,Million euro,"221,476",
2017,Comunitat Valenciana,Million euro,"107,785.84",
2017,Illes Balears,Million euro,"31,383.36",
2017,Sur (ES),Million euro,"189,090.50",
2017,Andalucía,Million euro,"155,371.22",
2017,Región de Murcia,Million euro,"30,538.75",
2017,Ciudad de Ceuta,Million euro,"1,660.31",
2017,Ciudad de Melilla,Million euro,"1,520.21",
2017,Canarias,Million euro,"44,205.40",
2017,Canarias,Million euro,"44,205.40",
2017,Extra-Regio NUTS 1,Million euro,"1,086.65",
2017,Extra-Regio NUTS 2,Million euro,"1,086.65",
2017,France,Million euro,"2,297,242",
2017,Île de France,Million euro,"705,305.15",
2017,Île de France,Million euro,"705,305.15",
2017,Centre - Val de Loire,Million euro,"72,748.41",
2017,Centre - Val de Loire,Million euro,"72,748.41",
2017,Bourgogne - Franche-Comté,Million euro,"76,850.82",
2017,Bourgogne,Million euro,"46,212.42",
2017,Franche-Comté,Million euro,"30,638.41",
2017,Normandie,Million euro,"93,419.64",
2017,Basse-Normandie,Million euro,"39,089.29",
2017,Haute-Normandie,Million euro,"54,330.35",
2017,Hauts-de-France,Million euro,"163,227.92",
2017,Nord-Pas-de-Calais,Million euro,"113,633.27",
2017,Picardie,Million euro,"49,594.65",
2017,Grand Est,Million euro,"157,269.66",
2017,Alsace,Million euro,"60,084.46",
2017,Champagne-Ardenne,Million euro,"38,113.93",
2017,Lorraine,Million euro,"59,071.27",
2017,Pays-de-la-Loire,Million euro,"114,314.14",
2017,Pays-de-la-Loire,Million euro,"114,314.14",
2017,Bretagne,Million euro,"96,792.73",
2017,Bretagne,Million euro,"96,792.73",
2017,Nouvelle-Aquitaine,Million euro,"171,042.51",
2017,Aquitaine,Million euro,"102,688.84",
2017,Limousin,Million euro,"18,608.75",
2017,Poitou-Charentes,Million euro,"49,744.93",
2017,Occitanie,Million euro,"166,906.82",
2017,Languedoc-Roussillon,Million euro,"72,076.34",
2017,Midi-Pyrénées,Million euro,"94,830.48",
2017,Auvergne - Rhône-Alpes,Million euro,"264,310.51",
2017,Auvergne,Million euro,"37,967.15",
2017,Rhône-Alpes,Million euro,"226,343.37",
2017,Provence-Alpes-Côte d'Azur,Million euro,"161,638.70",
2017,Provence-Alpes-Côte d'Azur,Million euro,"161,638.70",
2017,Corse,Million euro,"9,057.22",
2017,Corse,Million euro,"9,057.22",
2017,RUP FR - Régions ultrapériphériques françaises,Million euro,"43,270",
2017,Guadeloupe,Million euro,"9,382",
2017,Martinique,Million euro,"8,786",
2017,Guyane,Million euro,"4,127",
2017,La Réunion,Million euro,"18,555",
2017,Mayotte,Million euro,"2,420",
2017,Extra-Regio NUTS 1,Million euro,"1,087.76",
2017,Extra-Regio NUTS 2,Million euro,"1,087.76",
2017,Croatia,Million euro,"49,888.78",
2017,Hrvatska,Million euro,"49,888.78",
2017,Panonska Hrvatska,Million euro,"8,935.27",
2017,Jadranska Hrvatska,Million euro,"16,232.08",
2017,Grad Zagreb,Million euro,"16,963.06",
2017,Sjeverna Hrvatska,Million euro,"7,758.37",
2017,Italy,Million euro,"1,736,592.80",
2017,Nord-Ovest,Million euro,"571,388.66",
2017,Piemonte,Million euro,"134,450.31",
2017,Valle d'Aosta/Vallée d'Aoste,Million euro,"4,776.15",
2017,Liguria,Million euro,"49,129.73",
2017,Lombardia,Million euro,"383,032.58",
2017,Nord-Est,Million euro,"398,940.77",
2017,Provincia Autonoma di Bolzano/Bozen,Million euro,"23,954.30",
2017,Provincia Autonoma di Trento,Million euro,"20,063.29",
2017,Veneto,Million euro,"159,951.70",
2017,Friuli-Venezia Giulia,Million euro,"37,388.13",
2017,Emilia-Romagna,Million euro,"157,583.36",
2017,Centro (IT),Million euro,"374,800.75",
2017,Toscana,Million euro,"114,675.42",
2017,Umbria,Million euro,"22,264.30",
2017,Marche,Million euro,"41,526.18",
2017,Lazio,Million euro,"196,334.97",
2017,Sud,Million euro,"267,427.11",
2017,Abruzzo,Million euro,"32,809.52",
2017,Molise,Million euro,"6,325.46",
2017,Campania,Million euro,"107,717.10",
2017,Puglia,Million euro,"74,783.61",
2017,Basilicata,Million euro,"12,448.48",
2017,Calabria,Million euro,"33,342.94",
2017,Isole,Million euro,"122,567.25",
2017,Sicilia,Million euro,"88,443.52",
2017,Sardegna,Million euro,"34,123.62",
2017,Extra-Regio NUTS 1,Million euro,"1,468.27",
2017,Extra-Regio NUTS 2,Million euro,"1,468.27",
2017,Cyprus,Million euro,"20,245.26",
2017,Kypros,Million euro,"20,245.26",
2017,Kypros,Million euro,"20,245.26",
2017,Latvia,Million euro,"26,984.43",
2017,Latvija,Million euro,"26,947.67",
2017,Latvija,Million euro,"26,947.67",
2017,Extra-Regio NUTS 1,Million euro,36.76,
2017,Extra-Regio NUTS 2,Million euro,36.76,
2017,Lithuania,Million euro,"42,276.30",
2017,Lietuva,Million euro,"42,276.30",
2017,Sostines regionas,Million euro,"17,193.93",
2017,Vidurio ir vakaru Lietuvos regionas,Million euro,"25,082.37",
2017,Luxembourg,Million euro,"58,168.78",
2017,Luxembourg,Million euro,"58,168.78",
2017,Luxembourg,Million euro,"58,168.78",
2017,Hungary,Million euro,"127,046.01",
2017,Közép-Magyarország,Million euro,"59,131.68",
2017,Budapest,Million euro,"46,260.45",
2017,Pest,Million euro,"12,871.24",
2017,Dunántúl,Million euro,"33,997.94",
2017,Közép-Dunántúl,Million euro,"12,793.91",
2017,Nyugat-Dunántúl,Million euro,"13,402.06",
2017,Dél-Dunántúl,Million euro,"7,801.97",
2017,Alföld és Észak,Million euro,"33,916.39",
2017,Észak-Magyarország,Million euro,"10,185.70",
2017,Észak-Alföld,Million euro,"12,154.21",
2017,Dél-Alföld,Million euro,"11,576.48",
2017,Extra-Regio NUTS 1,Million euro,0,
2017,Extra-Regio NUTS 2,Million euro,0,
2017,Malta,Million euro,"11,950.75",
2017,Malta,Million euro,"11,933.51",
2017,Malta,Million euro,"11,933.51",
2017,Extra-Regio NUTS 1,Million euro,17.25,
2017,Extra-Regio NUTS 2,Million euro,17.25,
2017,Netherlands,Million euro,"738,146",
2017,Noord-Nederland,Million euro,"57,558.49",
2017,Groningen,Million euro,"24,035.61",
2017,Friesland (NL),Million euro,"19,100.62",
2017,Drenthe,Million euro,"14,423.37",
2017,Oost-Nederland,Million euro,"128,940.07",
2017,Overijssel,Million euro,"41,182.54",
2017,Gelderland,Million euro,"74,524.67",
2017,Flevoland,Million euro,"13,232.86",
2017,West-Nederland,Million euro,"396,401.20",
2017,Utrecht,Million euro,"68,226.23",
2017,Noord-Holland,Million euro,"159,336.60",
2017,Zuid-Holland,Million euro,"155,893.38",
2017,Zeeland,Million euro,"12,945",
2017,Zuid-Nederland,Million euro,"153,027",
2017,Noord-Brabant,Million euro,"110,427.45",
2017,Limburg (NL),Million euro,"42,599.55",
2017,Extra-Regio NUTS 1,Million euro,"2,219.24",
2017,Extra-Regio NUTS 2,Million euro,"2,219.24",
2017,Austria,Million euro,"369,361.87",
2017,Ostösterreich,Million euro,"159,806.36",
2017,Burgenland (AT),Million euro,"8,717.79",
2017,Niederösterreich,Million euro,"58,207.93",
2017,Wien,Million euro,"92,880.63",
2017,Südösterreich,Million euro,"67,410.11",
2017,Kärnten,Million euro,"19,910.20",
2017,Steiermark,Million euro,"47,499.91",
2017,Westösterreich,Million euro,"142,014.22",
2017,Oberösterreich,Million euro,"63,010.29",
2017,Salzburg,Million euro,"27,652.50",
2017,Tirol,Million euro,"33,386.62",
2017,Vorarlberg,Million euro,"17,964.82",
2017,Extra-Regio NUTS 1,Million euro,130.07,
2017,Extra-Regio NUTS 2,Million euro,130.07,
2017,Poland,Million euro,"467,426.59",
2017,Makroregion Poludniowy,Million euro,"94,993.37",
2017,Malopolskie,Million euro,"37,644.76",
2017,Slaskie,Million euro,"57,348.61",
2017,Makroregion Pólnocno-Zachodni,Million euro,"73,786.01",
2017,Wielkopolskie,Million euro,"46,251.97",
2017,Zachodniopomorskie,Million euro,"17,316.07",
2017,Lubuskie,Million euro,"10,217.97",
2017,Makroregion Poludniowo-Zachodni,Million euro,"48,582.51",
2017,Dolnoslaskie,Million euro,"39,021.47",
2017,Opolskie,Million euro,"9,561.04",
2017,Makroregion Pólnocny,Million euro,"60,013.77",
2017,Kujawsko-Pomorskie,Million euro,"20,495.59",
2017,Warminsko-Mazurskie,Million euro,"12,261.78",
2017,Pomorskie,Million euro,"27,256.40",
2017,Makroregion Centralny,Million euro,"38,948.72",
2017,Lódzkie,Million euro,"28,072.74",
2017,Swietokrzyskie,Million euro,"10,875.97",
2017,Makroregion Wschodni,Million euro,"46,423.16",
2017,Lubelskie,Million euro,"17,947.32",
2017,Podkarpackie,Million euro,"18,085.07",
2017,Podlaskie,Million euro,"10,390.50",
2017,Makroregion Województwo Mazowieckie,Million euro,"104,679.32",
2017,Warszawski stoleczny,Million euro,"80,174.75",
2017,Mazowiecki regionalny,Million euro,"24,504.30",
2017,Portugal,Million euro,"195,947.21",
2017,Continente,Million euro,"186,904.39",
2017,Norte,Million euro,"57,652.65",
2017,Algarve,Million euro,"9,223.70",
2017,Centro (PT),Million euro,"36,823.21",
2017,Área Metropolitana de Lisboa,Million euro,"70,359.44",
2017,Alentejo,Million euro,"12,845.39",
2017,Região Autónoma dos Açores (PT),Million euro,"4,110.58",
2017,Região Autónoma dos Açores (PT),Million euro,"4,110.58",
2017,Região Autónoma da Madeira (PT),Million euro,"4,783.57",
2017,Região Autónoma da Madeira (PT),Million euro,"4,783.57",
2017,Extra-Regio NUTS 1,Million euro,148.67,
2017,Extra-Regio NUTS 2,Million euro,148.67,
2017,Romania,Million euro,"187,772.65",
2017,Macroregiunea unu,Million euro,"44,134.54",
2017,Nord-Vest,Million euro,"22,942.15",
2017,Centru,Million euro,"21,192.39",
2017,Macroregiunea doi,Million euro,"38,674.91",
2017,Nord-Est,Million euro,"19,438.39",
2017,Sud-Est,Million euro,"19,236.53",
2017,Macroregiunea trei,Million euro,"73,104.81",
2017,Sud - Muntenia,Million euro,"22,084.23",
2017,Bucuresti - Ilfov,Million euro,"51,020.57",
2017,Macroregiunea patru,Million euro,"31,709.22",
2017,Sud-Vest Oltenia,Million euro,"13,996.31",
2017,Vest,Million euro,"17,712.91",
2017,Extra-Regio NUTS 1,Million euro,149.18,
2017,Extra-Regio NUTS 2,Million euro,149.18,
2017,Slovenia,Million euro,"43,011.34",
2017,Slovenija,Million euro,"43,011.34",
2017,Vzhodna Slovenija,Million euro,"18,722.66",
2017,Zahodna Slovenija,Million euro,"24,288.67",
2017,Slovakia,Million euro,"84,442.87",
2017,Slovensko,Million euro,"84,442.87",
2017,Bratislavský kraj,Million euro,"24,254.40",
2017,Západné Slovensko,Million euro,"25,679.67",
2017,Stredné Slovensko,Million euro,"16,537.12",
2017,Východné Slovensko,Million euro,"17,971.67",
2017,Finland,Million euro,"226,301",
2017,Manner-Suomi,Million euro,"224,847.91",
2017,Länsi-Suomi,Million euro,"49,910.54",
2017,Helsinki-Uusimaa,Million euro,"88,375.60",
2017,Etelä-Suomi,Million euro,"42,389.31",
2017,Pohjois- ja Itä-Suomi,Million euro,"44,172.46",
2017,Åland,Million euro,"1,394.21",
2017,Åland,Million euro,"1,394.21",
2017,Extra-Regio NUTS 1,Million euro,58.88,
2017,Extra-Regio NUTS 2,Million euro,58.88,
2017,Sweden,Million euro,"480,025.53",
2017,Östra Sverige,Million euro,"218,273.96",
2017,Stockholm,Million euro,"149,365.45",
2017,Östra Mellansverige,Million euro,"68,908.52",
2017,Södra Sverige,Million euro,"191,014.68",
2017,Småland med öarna,Million euro,"35,108.45",
2017,Sydsverige,Million euro,"61,663.03",
2017,Västsverige,Million euro,"94,243.20",
2017,Norra Sverige,Million euro,"70,627.67",
2017,Norra Mellansverige,Million euro,"32,257.43",
2017,Mellersta Norrland,Million euro,"15,224.01",
2017,Övre Norrland,Million euro,"23,146.23",
2017,Extra-Regio NUTS 1,Million euro,109.22,
2017,Extra-Regio NUTS 2,Million euro,109.22,
2017,Norway,Million euro,"353,316.39",
2017,Norge,Million euro,"299,672.77",
2017,Innlandet,Million euro,"16,864.43",
2017,Trøndelag,Million euro,"24,587.91",
2017,Nord-Norge,Million euro,"25,417.65",
2017,Oslo og Viken,Million euro,"122,222.59",
2017,Agder og Sør-Østlandet,Million euro,"32,150.57",
2017,Vestlandet,Million euro,"78,270.86",
2017,Jan Mayen and Svalbard,Million euro,158.76,
